public_id,split,runtime_sec,volume_load_sec,roi_sec,inference_sec,volume_shape,roi_shape
mela_0152,train,1.1222715377807617,1.0865769386291504,0.03369021415710449,0.002004384994506836,"(512, 512, 296)","(512, 512, 10)"
mela_0153,train,1.547006368637085,1.5365886688232422,0.010417699813842773,0.0,"(512, 512, 408)","(512, 512, 10)"
mela_0154,train,1.3219568729400635,1.290295124053955,0.0316617488861084,0.0,"(512, 512, 349)","(512, 512, 10)"
mela_0155,train,1.9659724235534668,1.9340028762817383,0.02996516227722168,0.002004384994506836,"(512, 512, 436)","(512, 512, 10)"
mela_0156,train,2.1172852516174316,2.083690643310547,0.033594608306884766,0.0,"(512, 512, 535)","(512, 512, 10)"
mela_0157,train,2.263314723968506,2.2316174507141113,0.03169727325439453,0.0,"(512, 512, 561)","(512, 512, 10)"
mela_0158,train,2.3074724674224854,2.254207134246826,0.052254438400268555,0.001010894775390625,"(512, 512, 491)","(512, 512, 10)"
mela_0159,train,1.7679686546325684,1.7363131046295166,0.03165555000305176,0.0,"(512, 512, 461)","(512, 512, 10)"
mela_0160,train,1.2607331275939941,1.2293078899383545,0.03142523765563965,0.0,"(512, 512, 296)","(512, 512, 10)"
mela_0161,train,1.2323722839355469,1.2171788215637207,0.010495662689208984,0.0046977996826171875,"(512, 512, 335)","(512, 512, 10)"
mela_0162,train,1.5044713020324707,1.4729924201965332,0.015690326690673828,0.015788555145263672,"(512, 512, 341)","(512, 512, 10)"
mela_0163,train,2.0317564010620117,2.015902042388916,0.015854358673095703,0.0,"(512, 512, 469)","(512, 512, 10)"
mela_0164,train,2.165078639984131,2.127784490585327,0.03729414939880371,0.0,"(512, 512, 475)","(512, 512, 10)"
mela_0165,train,2.0885698795318604,2.0593390464782715,0.029230833053588867,0.0,"(512, 512, 449)","(512, 512, 10)"
mela_0166,train,2.086047649383545,2.066683530807495,0.019364118576049805,0.0,"(512, 512, 498)","(512, 512, 10)"
mela_0167,train,1.642345905303955,1.6067776679992676,0.03356313705444336,0.0020051002502441406,"(512, 512, 429)","(512, 512, 10)"
mela_0168,train,1.6260240077972412,1.6099812984466553,0.016042709350585938,0.0,"(512, 512, 435)","(512, 512, 10)"
mela_0169,train,1.6791062355041504,1.6582896709442139,0.020816564559936523,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0170,train,1.5726313591003418,1.538855791091919,0.031775474548339844,0.002000093460083008,"(512, 512, 409)","(512, 512, 10)"
mela_0171,train,1.7724668979644775,1.7568273544311523,0.015639543533325195,0.0,"(512, 512, 451)","(512, 512, 10)"
mela_0172,train,1.3128383159637451,1.274064064025879,0.03677058219909668,0.0020036697387695312,"(512, 512, 341)","(512, 512, 10)"
mela_0173,train,2.052964687347412,2.0368893146514893,0.01607537269592285,0.0,"(512, 512, 533)","(512, 512, 10)"
mela_0174,train,1.2498383522033691,1.2075350284576416,0.04230332374572754,0.0,"(512, 512, 292)","(512, 512, 10)"
mela_0175,train,1.3715951442718506,1.3557796478271484,0.01581549644470215,0.0,"(512, 512, 370)","(512, 512, 10)"
mela_0176,train,1.6918296813964844,1.674891471862793,0.016938209533691406,0.0,"(512, 512, 438)","(512, 512, 10)"
mela_0177,train,1.6437833309173584,1.6170692443847656,0.026714086532592773,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0178,train,1.1868224143981934,1.1551275253295898,0.031694889068603516,0.0,"(512, 512, 306)","(512, 512, 10)"
mela_0179,train,2.0884454250335693,2.063222885131836,0.0252225399017334,0.0,"(512, 512, 493)","(512, 512, 10)"
mela_0180,train,2.322593927383423,2.283102035522461,0.037484169006347656,0.002007722854614258,"(512, 512, 473)","(512, 512, 10)"
mela_0181,train,1.2892038822174072,1.2480924129486084,0.04111146926879883,0.0,"(512, 512, 296)","(512, 512, 10)"
mela_0182,train,1.9723327159881592,1.9566915035247803,0.015641212463378906,0.0,"(512, 512, 456)","(512, 512, 10)"
mela_0183,train,1.9639227390289307,1.941584587097168,0.022338151931762695,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0184,train,1.7811601161956787,1.7346220016479492,0.04453468322753906,0.0020034313201904297,"(512, 512, 429)","(512, 512, 10)"
mela_0185,train,2.072179079055786,2.036255359649658,0.03391909599304199,0.0020046234130859375,"(512, 512, 535)","(512, 512, 10)"
mela_0186,train,1.8909947872161865,1.842893362045288,0.04810142517089844,0.0,"(512, 512, 491)","(512, 512, 10)"
mela_0187,train,1.9368226528167725,1.905036449432373,0.031786203384399414,0.0,"(512, 512, 488)","(512, 512, 10)"
mela_0188,train,1.817244291305542,1.7908904552459717,0.026353836059570312,0.0,"(512, 512, 466)","(512, 512, 10)"
mela_0189,train,1.5480642318725586,1.5164752006530762,0.03158903121948242,0.0,"(512, 512, 403)","(512, 512, 10)"
mela_0190,train,1.4876294136047363,1.4726178646087646,0.01501154899597168,0.0,"(512, 512, 383)","(512, 512, 10)"
mela_0191,train,2.1493964195251465,2.1333577632904053,0.01603865623474121,0.0,"(512, 512, 553)","(512, 512, 10)"
mela_0192,train,2.0393550395965576,1.9986329078674316,0.04072213172912598,0.0,"(512, 512, 505)","(512, 512, 10)"
mela_0193,train,1.9437346458435059,1.911956548690796,0.03177809715270996,0.0,"(512, 512, 499)","(512, 512, 10)"
mela_0194,train,1.8693206310272217,1.831230640411377,0.03608417510986328,0.0020058155059814453,"(512, 512, 429)","(512, 512, 10)"
mela_0195,train,2.4397265911102295,2.407707452774048,0.03201913833618164,0.0,"(512, 512, 505)","(512, 512, 10)"
mela_0196,train,2.2323975563049316,2.1882095336914062,0.04218173027038574,0.0020062923431396484,"(512, 512, 501)","(512, 512, 10)"
mela_0197,train,2.5198495388031006,2.4727814197540283,0.045061349868774414,0.0020067691802978516,"(512, 512, 605)","(512, 512, 10)"
mela_0198,train,1.915147066116333,1.8674352169036865,0.047711849212646484,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0199,train,2.2005455493927,2.1705777645111084,0.02796196937561035,0.0020058155059814453,"(512, 512, 458)","(512, 512, 10)"
mela_0200,train,1.8384580612182617,1.806549310684204,0.03190875053405762,0.0,"(512, 512, 465)","(512, 512, 10)"
mela_0201,train,1.6649634838104248,1.6332066059112549,0.03175687789916992,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0202,train,1.6130850315093994,1.5813078880310059,0.031777143478393555,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0203,train,1.9052984714508057,1.8737399578094482,0.03155851364135742,0.0,"(512, 512, 503)","(512, 512, 10)"
mela_0204,train,0.22560954093933105,0.17866921424865723,0.04694032669067383,0.0,"(512, 512, 46)","(512, 512, 8)"
mela_0205,train,1.8834095001220703,1.8834095001220703,0.0,0.0,"(512, 512, 500)","(512, 512, 10)"
mela_0206,train,1.77915620803833,1.7468886375427246,0.030263662338256836,0.002003908157348633,"(512, 512, 429)","(512, 512, 10)"
mela_0207,train,1.3592660427093506,1.3276417255401611,0.03162431716918945,0.0,"(512, 512, 346)","(512, 512, 10)"
mela_0208,train,1.8170361518859863,1.7942707538604736,0.007066488265991211,0.015698909759521484,"(512, 512, 442)","(512, 512, 10)"
mela_0209,train,1.8902933597564697,1.848470687866211,0.039817094802856445,0.0020055770874023438,"(512, 512, 498)","(512, 512, 10)"
mela_0210,train,2.1302857398986816,2.0987749099731445,0.03151082992553711,0.0,"(512, 512, 535)","(512, 512, 10)"
mela_0211,train,2.086768388748169,2.047645330429077,0.0391230583190918,0.0,"(512, 512, 488)","(512, 512, 10)"
mela_0212,train,1.7973823547363281,1.7629115581512451,0.03246331214904785,0.0020074844360351562,"(512, 512, 402)","(512, 512, 10)"
mela_0212,train,1.7023289203643799,1.6702771186828613,0.032051801681518555,0.0,"(512, 512, 402)","(512, 512, 10)"
mela_0213,train,1.8977689743041992,1.8820712566375732,0.015697717666625977,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0214,train,2.302692174911499,2.2708945274353027,0.03179764747619629,0.0,"(512, 512, 518)","(512, 512, 10)"
mela_0215,train,2.06949782371521,2.0253984928131104,0.04210186004638672,0.0019974708557128906,"(512, 512, 482)","(512, 512, 10)"
mela_0216,train,1.6515700817108154,1.6200568675994873,0.031513214111328125,0.0,"(512, 512, 426)","(512, 512, 10)"
mela_0217,train,1.0466396808624268,1.0147109031677246,0.03192877769470215,0.0,"(512, 512, 271)","(512, 512, 10)"
mela_0218,train,2.1007025241851807,2.0849814414978027,0.0,0.01572108268737793,"(512, 512, 523)","(512, 512, 10)"
mela_0219,train,1.6372928619384766,1.605654239654541,0.03163862228393555,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0220,train,1.155297040939331,1.1096043586730957,0.04368877410888672,0.002003908157348633,"(512, 512, 299)","(512, 512, 10)"
